./FullCoreModel/11/Serpent_Final_project.template_res.m
0.00	1249.197649730909		52.65929321003832
0.01	1190.6526357393307		61.50870889727211
0.10	1328.1234582519317		55.49599355553884
0.59	1738.2503512857534		59.86330295296488
1.17	2566.4009977200567		56.01050666576882
1.76	3151.4517597381227		54.401919518228716
2.34	3869.2621965873495		55.44671250377082
2.93	4362.047034745262		53.05038467482881
3.52	4828.977672878163		56.15664564289504
4.10	5327.236407357971		53.77759299760972
4.69	5737.7435501051		50.64662604884679
5.27	6212.484993997606		51.89697802890663
5.86	6669.404364138659		53.13466049864242
6.45	6956.837276812714		48.479368725387644
